sku,product_name,category,subcategory,brand,price,cost,weight_lbs,length_in,width_in,height_in,shipping_class,stock_quantity,is_active
WS-K-00623,ForgeLine Endurance Recreational Kayak Max,Water Sports,Kayaking,ForgeLine,371.99,196.21,72.47,113.27,28.82,15.05,OVERSIZED,20,TRUE
WS-K-00624,PeakMotion Precision Recreational Kayak NX,Water Sports,Kayaking,PeakMotion,893.99,625.12,74.64,126.72,28.41,17.68,OVERSIZED,20,TRUE
WS-K-00625,FieldCraft Precision Kayak Paddle Edge,Water Sports,Kayaking,FieldCraft,154.99,94.48,3.03,49.96,8.24,4.17,LARGE,100,TRUE
WS-K-00626,TitanTrail Premier Kayak Seat NX,Water Sports,Kayaking,TitanTrail,81.99,58.92,4.38,24.53,17.79,6.49,STANDARD,1000,TRUE
WS-K-00627,Summit Sports Pro Kayak Cart XR,Water Sports,Kayaking,Summit Sports,143.99,99.49,15.39,27.30,18.50,7.66,LARGE,100,TRUE
WS-K-00628,ForgeLine Premier Recreational Kayak XR,Water Sports,Kayaking,ForgeLine,1151.99,792.52,76.59,130.47,35.47,17.62,OVERSIZED,20,TRUE
WS-K-00629,CourtLine Precision Recreational Kayak NX 9,Water Sports,Kayaking,CourtLine,1000.59,596.27,72.60,121.93,35.57,15.21,OVERSIZED,20,TRUE
WS-K-00630,EverPeak Classic Kayak Seat LT 10,Water Sports,Kayaking,EverPeak,55.99,36.22,3.78,23.52,19.01,6.30,STANDARD,1000,TRUE
WS-K-00631,Vantage Sport Premier Kayak Seat X2 11,Water Sports,Kayaking,Vantage Sport,85.61,48.89,6.94,20.69,18.29,6.24,STANDARD,1000,TRUE
WS-K-00632,BlueWave Sports Essential Kayak Seat Edge 12,Water Sports,Kayaking,BlueWave Sports,105.99,55.88,6.34,20.89,20.09,6.05,STANDARD,1000,TRUE
WS-K-00633,Altitude Works Endurance Kayak Paddle X1 13,Water Sports,Kayaking,Altitude Works,85.89,58.05,4.10,58.89,7.84,3.74,LARGE,100,TRUE
WS-K-00634,Summit Sports Classic Kayak Seat X2 14,Water Sports,Kayaking,Summit Sports,58.99,36.29,4.25,20.86,19.92,6.34,STANDARD,1000,TRUE
WS-K-00635,Velocity Gear Precision Recreational Kayak S 15,Water Sports,Kayaking,Velocity Gear,1065.62,598.25,74.49,121.63,35.43,17.42,OVERSIZED,20,TRUE
WS-K-00636,TrailForge Classic Kayak Paddle X1 16,Water Sports,Kayaking,TrailForge,70.99,47.86,2.85,52.05,8.89,3.80,LARGE,100,TRUE
WS-K-00637,Velocity Gear Elite Kayak Paddle Max 17,Water Sports,Kayaking,Velocity Gear,199.99,113.98,2.05,50.69,7.71,3.77,LARGE,100,TRUE
WS-K-00638,FieldCraft Active Recreational Kayak NX 18,Water Sports,Kayaking,FieldCraft,1256.99,846.23,76.73,109.69,32.68,14.37,OVERSIZED,20,TRUE
WS-K-00639,TitanTrail Active Recreational Kayak LT 19,Water Sports,Kayaking,TitanTrail,675.95,338.48,55.72,115.33,28.58,16.89,OVERSIZED,20,TRUE
WS-P-00640,BlueWave Sports Active Inflatable Paddleboard Edge,Water Sports,Paddleboarding,BlueWave Sports,469.99,304.02,32.12,35.27,18.95,14.41,LARGE,100,TRUE
WS-P-00641,Summit Sports Core Rigid Paddleboard LT,Water Sports,Paddleboarding,Summit Sports,1687.58,858.68,29.65,111.08,33.39,5.70,OVERSIZED,20,TRUE
WS-P-00642,BlueWave Sports Pro Rigid Paddleboard Pro,Water Sports,Paddleboarding,BlueWave Sports,1219.99,806.12,40.59,129.43,30.25,5.67,OVERSIZED,20,TRUE
WS-P-00643,Velocity Gear Active Inflatable Paddleboard GT,Water Sports,Paddleboarding,Velocity Gear,556.99,317.03,28.41,36.27,19.58,15.13,LARGE,100,TRUE
WS-P-00644,PeakMotion Trail SUP Pump X1,Water Sports,Paddleboarding,PeakMotion,90.49,61.44,2.15,24.48,7.64,5.46,STANDARD,1000,TRUE
WS-P-00645,Vantage Sport Classic SUP Pump NX,Water Sports,Paddleboarding,Vantage Sport,58.99,29.11,4.31,26.54,8.62,5.98,STANDARD,1000,TRUE
WS-P-00646,PeakMotion Essential SUP Paddle Pro,Water Sports,Paddleboarding,PeakMotion,233.99,124.52,3.70,49.08,8.52,3.58,LARGE,100,TRUE
WS-P-00647,Pulse Athletics Core Inflatable Paddleboard Pro,Water Sports,Paddleboarding,Pulse Athletics,702.99,387.17,25.74,32.33,17.84,13.09,LARGE,100,TRUE
WS-P-00648,ForgeLine Active SUP Pump X1 9,Water Sports,Paddleboarding,ForgeLine,30.99,18.03,3.49,24.51,8.59,5.66,STANDARD,1000,TRUE
WS-P-00649,PeakMotion Essential SUP Pump NX 10,Water Sports,Paddleboarding,PeakMotion,85.99,48.63,3.71,22.69,7.79,5.37,STANDARD,1000,TRUE
WS-P-00650,Altitude Works Precision Inflatable Paddleboard Max 11,Water Sports,Paddleboarding,Altitude Works,856.99,593.26,25.27,32.05,18.01,14.22,LARGE,100,TRUE
WS-P-00651,Apex Athletics Classic SUP Pump X2 12,Water Sports,Paddleboarding,Apex Athletics,82.99,45.10,2.06,26.03,8.84,5.90,STANDARD,1000,TRUE
WS-P-00652,TitanTrail Premier Inflatable Paddleboard X1 13,Water Sports,Paddleboarding,TitanTrail,579.99,293.64,20.14,40.19,16.30,12.82,LARGE,100,TRUE
WS-P-00653,Pulse Athletics Pro Rigid Paddleboard Max 14,Water Sports,Paddleboarding,Pulse Athletics,1555.99,840.89,37.95,111.45,28.85,6.64,OVERSIZED,20,TRUE
WS-P-00654,CourtLine Trail Inflatable Paddleboard XR 15,Water Sports,Paddleboarding,CourtLine,610.99,437.83,23.08,36.90,19.28,12.66,LARGE,100,TRUE
WS-P-00655,TitanTrail Classic Rigid Paddleboard LT 16,Water Sports,Paddleboarding,TitanTrail,975.99,524.35,43.73,134.05,28.19,5.75,OVERSIZED,20,TRUE
WS-P-00656,CourtLine Premier SUP Paddle NX 17,Water Sports,Paddleboarding,CourtLine,69.93,47.11,1.94,59.71,7.24,4.39,LARGE,100,TRUE
WS-P-00657,EverPeak Premier SUP Paddle GT 18,Water Sports,Paddleboarding,EverPeak,77.99,38.33,1.77,50.62,7.92,3.73,LARGE,100,TRUE
WS-P-00658,TitanTrail Essential Rigid Paddleboard GT 19,Water Sports,Paddleboarding,TitanTrail,1609.99,1115.60,44.09,130.25,29.36,6.05,OVERSIZED,20,TRUE
WS-S-00659,Northstar Outdoor Core Kickboard XR,Water Sports,Swimming,Northstar Outdoor,28.99,18.14,1.10,16.57,11.55,3.35,STANDARD,1000,TRUE
WS-S-00660,BlueWave Sports Active Pull Buoy Pro,Water Sports,Swimming,BlueWave Sports,34.99,18.28,0.54,9.52,6.19,5.10,STANDARD,1000,TRUE
WS-S-00661,Apex Athletics Premier Competition Goggles Pro,Water Sports,Swimming,Apex Athletics,47.99,26.59,0.16,7.55,3.84,2.86,STANDARD,1000,TRUE
WS-S-00662,BlueWave Sports Essential Pull Buoy LT,Water Sports,Swimming,BlueWave Sports,35.99,17.83,0.67,8.97,5.30,4.82,STANDARD,1000,TRUE
WS-S-00663,BlueWave Sports Performance Competition Goggles X1,Water Sports,Swimming,BlueWave Sports,38.99,20.52,0.33,7.33,3.74,3.02,STANDARD,1000,TRUE
WS-S-00664,IronPeak Fitness Active Competition Goggles Pro,Water Sports,Swimming,IronPeak Fitness,49.99,26.43,0.43,7.30,3.68,2.68,STANDARD,1000,TRUE
WS-S-00665,Vantage Sport Classic Pull Buoy X2,Water Sports,Swimming,Vantage Sport,20.99,11.58,0.30,9.36,6.52,5.34,STANDARD,1000,TRUE
WS-S-00666,CourtLine Active Kickboard X2,Water Sports,Swimming,CourtLine,22.99,12.26,1.06,15.92,12.25,3.16,STANDARD,1000,TRUE
WS-S-00667,EverPeak Performance Swim Fins Max 9,Water Sports,Swimming,EverPeak,68.99,47.00,2.00,18.19,9.65,5.53,STANDARD,1000,TRUE
WS-S-00668,CourtLine Pro Competition Goggles GT 10,Water Sports,Swimming,CourtLine,32.99,17.01,0.35,6.38,4.16,3.29,STANDARD,1000,TRUE
WS-S-00669,BlueWave Sports Essential Pull Buoy S 11,Water Sports,Swimming,BlueWave Sports,24.99,13.83,0.73,9.35,6.13,5.60,STANDARD,1000,TRUE
WS-S-00670,Summit Sports Classic Kickboard Edge 12,Water Sports,Swimming,Summit Sports,46.99,27.46,1.45,16.35,12.41,2.74,STANDARD,1000,TRUE
WS-S-00671,Vantage Sport Competition Competition Goggles XR 13,Water Sports,Swimming,Vantage Sport,52.99,35.06,0.38,6.46,4.14,3.02,STANDARD,1000,TRUE
WS-S-00672,EverPeak Core Kickboard XR 14,Water Sports,Swimming,EverPeak,27.99,15.39,1.76,18.98,12.44,3.17,STANDARD,1000,TRUE
WS-S-00673,CourtLine Trail Kickboard X2 15,Water Sports,Swimming,CourtLine,22.99,15.39,1.03,19.57,13.01,2.89,STANDARD,1000,TRUE
WS-S-00674,Pulse Athletics Pro Pull Buoy LT 16,Water Sports,Swimming,Pulse Athletics,38.99,22.02,0.90,8.80,5.89,5.23,STANDARD,1000,TRUE
WS-S-00675,TrailForge Precision Swim Fins X1 17,Water Sports,Swimming,TrailForge,81.99,55.53,1.46,19.72,9.49,4.95,STANDARD,1000,TRUE
WS-S-00676,CoreEdge Premier Swim Fins X2 18,Water Sports,Swimming,CoreEdge,45.99,30.70,3.56,18.63,8.71,4.41,STANDARD,1000,TRUE
WS-S-00677,RidgeRunner Competition Competition Goggles NX 19,Water Sports,Swimming,RidgeRunner,31.99,16.11,0.38,6.17,3.55,2.94,STANDARD,1000,TRUE
WS-S-00678,CourtLine Precision Bodyboard GT,Water Sports,Surfing,CourtLine,154.99,74.54,2.88,46.09,24.19,4.20,LARGE,100,TRUE
WS-S-00679,BlueWave Sports Premier Surfboard Leash Pro,Water Sports,Surfing,BlueWave Sports,57.99,30.95,0.30,8.02,5.48,3.21,STANDARD,1000,TRUE
WS-S-00680,CourtLine Premier Surfboard LT,Water Sports,Surfing,CourtLine,1076.99,606.71,7.81,83.49,24.53,4.45,OVERSIZED,20,TRUE
WS-S-00681,ForgeLine Pro Surfboard NX,Water Sports,Surfing,ForgeLine,640.99,417.53,9.02,88.23,24.32,4.56,OVERSIZED,20,TRUE
WS-S-00682,TitanTrail Trail Surfboard XR,Water Sports,Surfing,TitanTrail,750.99,437.58,10.01,79.30,23.53,4.82,OVERSIZED,20,TRUE
WS-S-00683,Northstar Outdoor Classic Bodyboard NX,Water Sports,Surfing,Northstar Outdoor,240.99,137.11,3.94,41.17,23.23,3.76,LARGE,100,TRUE
WS-S-00684,TitanTrail Core Bodyboard Edge,Water Sports,Surfing,TitanTrail,172.99,103.81,3.74,44.65,22.46,4.35,LARGE,100,TRUE
WS-S-00685,Northstar Outdoor Classic Surfboard Leash GT,Water Sports,Surfing,Northstar Outdoor,68.99,42.28,0.99,9.92,5.90,2.77,STANDARD,1000,TRUE
WS-S-00686,Northstar Outdoor Pro Bodyboard NX 9,Water Sports,Surfing,Northstar Outdoor,142.99,82.59,4.12,38.36,23.78,3.91,LARGE,100,TRUE
WS-S-00687,IronPeak Fitness Endurance Surfboard Leash X1 10,Water Sports,Surfing,IronPeak Fitness,41.99,27.99,0.70,7.93,6.17,3.00,STANDARD,1000,TRUE
WS-S-00688,Vantage Sport Precision Surfboard Edge 11,Water Sports,Surfing,Vantage Sport,1271.99,700.59,9.88,84.22,24.97,5.34,OVERSIZED,20,TRUE
WS-S-00689,Altitude Works Classic Surfboard Bag GT 12,Water Sports,Surfing,Altitude Works,209.72,134.19,6.54,80.93,26.95,5.91,LARGE,100,TRUE
WS-S-00690,Northstar Outdoor Endurance Bodyboard Pro 13,Water Sports,Surfing,Northstar Outdoor,243.99,164.56,2.61,41.47,21.53,4.17,LARGE,100,TRUE
WS-S-00691,CoreEdge Trail Surfboard Leash Max 14,Water Sports,Surfing,CoreEdge,67.99,46.50,0.91,8.44,5.57,2.69,STANDARD,1000,TRUE
WS-S-00692,ForgeLine Active Bodyboard Max 15,Water Sports,Surfing,ForgeLine,170.99,108.15,4.13,45.73,20.35,3.55,LARGE,100,TRUE
WS-S-00693,Redwood Sporting Performance Bodyboard X1 16,Water Sports,Surfing,Redwood Sporting,155.99,103.68,3.29,39.32,21.38,4.41,LARGE,100,TRUE
WS-S-00694,Pulse Athletics Essential Bodyboard S 17,Water Sports,Surfing,Pulse Athletics,145.99,91.70,3.06,41.14,20.65,4.10,LARGE,100,TRUE
WS-S-00695,EverPeak Classic Surfboard XR 18,Water Sports,Surfing,EverPeak,998.99,645.88,9.83,77.36,23.97,5.40,OVERSIZED,20,TRUE
WS-S-00696,Apex Athletics Premier Surfboard LT 19,Water Sports,Surfing,Apex Athletics,843.99,592.15,6.94,93.28,23.17,4.92,OVERSIZED,20,TRUE
WS-WSA-00697,Altitude Works Premier Waterproof Phone Case Max,Water Sports,Water Sports Accessories,Altitude Works,17.99,10.45,0.15,8.58,5.00,1.77,STANDARD,1000,TRUE
WS-WSA-00698,Altitude Works Premier Dry Bag Pro,Water Sports,Water Sports Accessories,Altitude Works,34.84,16.98,2.46,17.42,8.84,5.64,STANDARD,1000,TRUE
WS-WSA-00699,Northstar Outdoor Precision Dry Bag Edge,Water Sports,Water Sports Accessories,Northstar Outdoor,50.99,27.10,1.14,18.46,9.99,5.50,STANDARD,1000,TRUE
WS-WSA-00700,ForgeLine Endurance Waterproof Phone Case Pro,Water Sports,Water Sports Accessories,ForgeLine,18.99,9.61,0.14,8.60,4.68,2.23,STANDARD,1000,TRUE
WS-WSA-00701,Summit Sports Premier Life Vest GT,Water Sports,Water Sports Accessories,Summit Sports,129.99,68.07,1.51,16.48,15.69,5.63,STANDARD,1000,TRUE
WS-WSA-00702,Pulse Athletics Premier Life Vest Pro,Water Sports,Water Sports Accessories,Pulse Athletics,71.83,37.37,1.34,19.22,14.87,6.24,STANDARD,1000,TRUE
WS-WSA-00703,Summit Sports Essential Waterproof Phone Case LT 7,Water Sports,Water Sports Accessories,Summit Sports,25.31,17.84,0.26,8.88,5.54,1.81,STANDARD,1000,TRUE
WS-WSA-00704,Redwood Sporting Precision Life Vest S 8,Water Sports,Water Sports Accessories,Redwood Sporting,137.99,99.08,3.74,18.02,16.29,5.81,STANDARD,1000,TRUE
WS-WSA-00705,Altitude Works Essential Life Vest LT 9,Water Sports,Water Sports Accessories,Altitude Works,39.99,27.43,1.46,20.05,16.62,6.15,STANDARD,1000,TRUE
WS-WSA-00706,Velocity Gear Elite Waterproof Phone Case X1 10,Water Sports,Water Sports Accessories,Velocity Gear,22.38,14.33,0.42,7.55,5.41,2.18,STANDARD,1000,TRUE
WS-WSA-00707,Pulse Athletics Endurance Life Vest S 11,Water Sports,Water Sports Accessories,Pulse Athletics,111.93,71.84,1.53,19.54,13.84,5.72,STANDARD,1000,TRUE
WS-WSA-00708,RidgeRunner Classic Waterproof Phone Case NX 12,Water Sports,Water Sports Accessories,RidgeRunner,32.99,16.40,0.36,7.35,4.74,1.77,STANDARD,1000,TRUE
WS-WSA-00709,EverPeak Elite Life Vest Pro 13,Water Sports,Water Sports Accessories,EverPeak,91.99,55.34,1.63,16.77,14.70,6.11,STANDARD,1000,TRUE
WS-WSA-00710,BlueWave Sports Elite Dry Bag Edge 14,Water Sports,Water Sports Accessories,BlueWave Sports,23.99,11.70,2.49,16.10,9.59,5.74,STANDARD,1000,TRUE
WS-WSA-00711,Vantage Sport Classic Life Vest Pro 15,Water Sports,Water Sports Accessories,Vantage Sport,68.99,40.59,1.59,20.14,13.38,6.16,STANDARD,1000,TRUE
WS-WSA-00712,Summit Sports Performance Waterproof Phone Case X2 16,Water Sports,Water Sports Accessories,Summit Sports,37.20,23.46,0.43,7.50,5.22,2.02,STANDARD,1000,TRUE
WS-WSA-00713,TrailForge Active Dry Bag GT 17,Water Sports,Water Sports Accessories,TrailForge,31.99,18.68,2.61,16.37,9.34,5.42,STANDARD,1000,TRUE
WS-WSA-00714,Apex Athletics Pro Waterproof Phone Case X2 18,Water Sports,Water Sports Accessories,Apex Athletics,13.99,9.64,0.37,7.85,4.46,2.15,STANDARD,1000,TRUE
WS-WSA-00715,Vantage Sport Active Dry Bag Pro 19,Water Sports,Water Sports Accessories,Vantage Sport,95.99,61.08,2.27,19.21,8.98,6.37,STANDARD,1000,TRUE
WS-S-00716,FieldCraft Classic Ski Bag S,Winter Sports,Skiing,FieldCraft,126.99,71.08,3.39,64.67,10.83,8.72,LARGE,100,TRUE
WS-S-00717,Apex Athletics Elite Ski Poles Pro,Winter Sports,Skiing,Apex Athletics,88.99,50.38,2.37,51.12,5.04,4.29,LARGE,100,TRUE
WS-S-00718,ForgeLine Premier Alpine Ski Pair X1,Winter Sports,Skiing,ForgeLine,1034.00,561.38,7.69,65.76,8.43,6.62,OVERSIZED,20,TRUE
WS-S-00719,Apex Athletics Core Alpine Ski Pair Max,Winter Sports,Skiing,Apex Athletics,561.99,278.87,7.04,68.03,8.03,6.51,OVERSIZED,20,TRUE
WS-S-00720,Vantage Sport Active Ski Poles X2,Winter Sports,Skiing,Vantage Sport,69.99,47.09,1.90,48.81,4.60,3.81,LARGE,100,TRUE
WS-S-00721,RidgeRunner Premier Ski Boots Max,Winter Sports,Skiing,RidgeRunner,328.99,214.51,9.90,15.03,13.98,8.59,STANDARD,1000,TRUE
WS-S-00722,Northstar Outdoor Performance Alpine Ski Pair X1,Winter Sports,Skiing,Northstar Outdoor,868.70,446.17,12.61,69.59,7.80,6.50,OVERSIZED,20,TRUE
WS-S-00723,TitanTrail Pro Ski Bag GT,Winter Sports,Skiing,TitanTrail,50.99,25.59,3.14,68.92,11.77,7.19,LARGE,100,TRUE
WS-S-00724,TrailForge Competition Alpine Ski Pair Max 9,Winter Sports,Skiing,TrailForge,535.99,325.35,12.62,80.02,7.51,5.76,OVERSIZED,20,TRUE
WS-S-00725,CourtLine Core Alpine Ski Pair S 10,Winter Sports,Skiing,CourtLine,958.99,580.28,7.20,76.58,8.40,6.19,OVERSIZED,20,TRUE
WS-S-00726,Pulse Athletics Trail Ski Bag X2 11,Winter Sports,Skiing,Pulse Athletics,104.99,71.34,3.77,64.36,13.36,7.60,LARGE,100,TRUE
WS-S-00727,Apex Athletics Performance Ski Bag Max 12,Winter Sports,Skiing,Apex Athletics,150.99,99.04,4.04,74.37,12.72,7.38,LARGE,100,TRUE
WS-S-00728,CourtLine Elite Ski Poles XR 13,Winter Sports,Skiing,CourtLine,98.99,68.44,2.14,47.31,4.91,4.30,LARGE,100,TRUE
WS-S-00729,Velocity Gear Elite Ski Bag X1 14,Winter Sports,Skiing,Velocity Gear,143.99,102.39,5.00,67.41,11.84,7.42,LARGE,100,TRUE
WS-S-00730,Northstar Outdoor Precision Ski Bag S 15,Winter Sports,Skiing,Northstar Outdoor,188.99,135.55,4.67,71.53,11.32,8.85,LARGE,100,TRUE
WS-S-00731,Summit Sports Competition Ski Poles Pro 16,Winter Sports,Skiing,Summit Sports,108.99,54.99,1.50,46.89,5.13,3.86,LARGE,100,TRUE
WS-S-00732,FieldCraft Active Ski Poles XR 17,Winter Sports,Skiing,FieldCraft,183.99,111.11,1.34,42.97,5.20,4.41,LARGE,100,TRUE
WS-S-00733,RidgeRunner Premier Alpine Ski Pair Edge 18,Winter Sports,Skiing,RidgeRunner,468.99,261.91,7.35,66.67,7.38,5.39,OVERSIZED,20,TRUE
WS-S-00734,Pulse Athletics Core Ski Poles S 19,Winter Sports,Skiing,Pulse Athletics,41.99,29.57,2.35,43.88,5.44,4.25,LARGE,100,TRUE
WS-S-00735,CourtLine Essential Snowboard Bindings Edge,Winter Sports,Snowboarding,CourtLine,128.99,91.72,6.19,15.54,11.97,8.12,STANDARD,1000,TRUE
WS-S-00736,Vantage Sport Active Snowboard S,Winter Sports,Snowboarding,Vantage Sport,705.99,406.69,6.94,65.39,13.19,5.05,OVERSIZED,20,TRUE
WS-S-00737,Summit Sports Performance Snowboard Bag NX,Winter Sports,Snowboarding,Summit Sports,161.99,95.23,2.63,68.43,14.96,7.98,LARGE,100,TRUE
WS-S-00738,ForgeLine Active Snowboard Bindings X2,Winter Sports,Snowboarding,ForgeLine,220.99,150.67,3.96,15.63,11.47,7.93,STANDARD,1000,TRUE
WS-S-00739,TrailForge Essential Snowboard Boots X1,Winter Sports,Snowboarding,TrailForge,304.99,158.28,6.19,14.98,13.78,7.11,STANDARD,1000,TRUE
WS-S-00740,Altitude Works Active Snowboard NX,Winter Sports,Snowboarding,Altitude Works,765.81,393.42,8.26,58.40,11.79,5.10,OVERSIZED,20,TRUE
WS-S-00741,FieldCraft Precision Snowboard Pro,Winter Sports,Snowboarding,FieldCraft,677.11,459.60,10.62,61.43,13.30,4.55,OVERSIZED,20,TRUE
WS-S-00742,Altitude Works Premier Snowboard Pro,Winter Sports,Snowboarding,Altitude Works,352.99,179.02,6.04,63.54,13.08,5.13,OVERSIZED,20,TRUE
WS-S-00743,RidgeRunner Performance Snowboard Bag X2 9,Winter Sports,Snowboarding,RidgeRunner,118.99,63.98,2.92,64.52,12.46,8.91,LARGE,100,TRUE
WS-S-00744,FieldCraft Core Snowboard Boots LT 10,Winter Sports,Snowboarding,FieldCraft,274.99,183.94,9.85,17.26,12.43,8.49,STANDARD,1000,TRUE
WS-S-00745,Summit Sports Essential Snowboard Bindings Pro 11,Winter Sports,Snowboarding,Summit Sports,308.99,158.10,3.25,17.49,12.50,7.42,STANDARD,1000,TRUE
WS-S-00746,StrikeZone Athletics Elite Snowboard Boots X1 12,Winter Sports,Snowboarding,StrikeZone Athletics,432.99,213.46,7.57,17.67,14.95,7.48,STANDARD,1000,TRUE
WS-S-00747,EverPeak Essential Snowboard Bag S 13,Winter Sports,Snowboarding,EverPeak,99.99,51.08,5.32,63.17,12.58,8.65,LARGE,100,TRUE
WS-S-00748,Apex Athletics Precision Snowboard Bag X1 14,Winter Sports,Snowboarding,Apex Athletics,147.99,81.48,3.45,73.95,15.36,8.20,LARGE,100,TRUE
WS-S-00749,FieldCraft Precision Snowboard XR 15,Winter Sports,Snowboarding,FieldCraft,500.99,341.24,10.83,61.72,12.22,4.65,OVERSIZED,20,TRUE
WS-S-00750,CoreEdge Elite Snowboard Boots X1 16,Winter Sports,Snowboarding,CoreEdge,171.99,119.06,6.51,16.82,13.15,8.48,STANDARD,1000,TRUE
WS-S-00751,TrailForge Active Snowboard Boots LT 17,Winter Sports,Snowboarding,TrailForge,497.13,249.63,9.62,16.42,12.34,7.63,STANDARD,1000,TRUE
WS-S-00752,Apex Athletics Elite Snowboard Bindings S 18,Winter Sports,Snowboarding,Apex Athletics,263.49,182.06,6.62,15.17,12.44,7.44,STANDARD,1000,TRUE
WS-S-00753,PeakMotion Competition Snowboard Boots Edge 19,Winter Sports,Snowboarding,PeakMotion,460.99,315.16,6.27,15.83,12.67,8.23,STANDARD,1000,TRUE
WS-IS-00754,Altitude Works Classic Figure Skates Edge,Winter Sports,Ice Skating,Altitude Works,341.35,177.52,6.32,16.61,10.62,5.93,STANDARD,1000,TRUE
WS-IS-00755,Northstar Outdoor Performance Figure Skates X1,Winter Sports,Ice Skating,Northstar Outdoor,88.99,49.91,5.23,15.66,11.99,5.84,STANDARD,1000,TRUE
WS-IS-00756,TrailForge Endurance Skate Guards NX,Winter Sports,Ice Skating,TrailForge,28.34,15.50,0.46,10.64,4.42,2.86,STANDARD,1000,TRUE
WS-IS-00757,Northstar Outdoor Performance Figure Skates Max,Winter Sports,Ice Skating,Northstar Outdoor,267.99,174.32,4.70,17.46,10.93,5.68,STANDARD,1000,TRUE
WS-IS-00758,Pulse Athletics Competition Figure Skates Edge,Winter Sports,Ice Skating,Pulse Athletics,226.99,140.06,3.97,17.68,10.99,5.36,STANDARD,1000,TRUE
WS-IS-00759,Northstar Outdoor Precision Skate Guards LT,Winter Sports,Ice Skating,Northstar Outdoor,22.04,15.59,0.82,12.36,4.30,2.82,STANDARD,1000,TRUE
WS-IS-00760,PeakMotion Pro Figure Skates X2 7,Winter Sports,Ice Skating,PeakMotion,369.99,185.88,6.51,16.31,12.36,6.58,STANDARD,1000,TRUE
WS-IS-00761,ForgeLine Endurance Hockey Skates XR 8,Winter Sports,Ice Skating,ForgeLine,257.99,180.80,4.42,15.84,13.16,6.31,STANDARD,1000,TRUE
WS-IS-00762,Velocity Gear Essential Hockey Skates NX 9,Winter Sports,Ice Skating,Velocity Gear,585.99,408.83,5.08,15.16,11.24,6.51,STANDARD,1000,TRUE
WS-IS-00763,RidgeRunner Performance Hockey Skates S 10,Winter Sports,Ice Skating,RidgeRunner,178.99,119.03,6.26,14.53,11.14,5.51,STANDARD,1000,TRUE
WS-IS-00764,CourtLine Endurance Skate Guards Pro 11,Winter Sports,Ice Skating,CourtLine,23.99,11.90,0.51,12.94,3.67,2.98,STANDARD,1000,TRUE
WS-IS-00765,Vantage Sport Classic Figure Skates NX 12,Winter Sports,Ice Skating,Vantage Sport,78.99,39.23,4.02,17.19,11.23,6.46,STANDARD,1000,TRUE
WS-IS-00766,Velocity Gear Classic Figure Skates GT 13,Winter Sports,Ice Skating,Velocity Gear,165.25,117.69,3.21,15.08,11.86,5.94,STANDARD,1000,TRUE
WS-IS-00767,PeakMotion Premier Figure Skates Pro 14,Winter Sports,Ice Skating,PeakMotion,96.99,51.21,4.39,15.91,13.10,5.70,STANDARD,1000,TRUE
WS-IS-00768,Summit Sports Elite Figure Skates GT 15,Winter Sports,Ice Skating,Summit Sports,219.99,153.98,5.73,16.12,10.88,6.58,STANDARD,1000,TRUE
WS-IS-00769,Northstar Outdoor Trail Hockey Skates NX 16,Winter Sports,Ice Skating,Northstar Outdoor,511.99,278.21,3.98,17.23,12.77,5.62,STANDARD,1000,TRUE
WS-IS-00770,RidgeRunner Core Skate Guards NX 17,Winter Sports,Ice Skating,RidgeRunner,21.99,15.62,0.34,11.71,3.62,3.18,STANDARD,1000,TRUE
WS-IS-00771,TitanTrail Trail Hockey Skates XR 18,Winter Sports,Ice Skating,TitanTrail,264.99,148.99,4.10,14.45,12.06,6.02,STANDARD,1000,TRUE
WS-IS-00772,Pulse Athletics Performance Hockey Skates S 19,Winter Sports,Ice Skating,Pulse Athletics,415.80,226.71,3.95,16.31,11.19,5.75,STANDARD,1000,TRUE
WS-S-00773,Vantage Sport Precision Snow Tube XR,Winter Sports,Sledding,Vantage Sport,26.81,15.50,2.96,23.05,16.98,8.33,STANDARD,1000,TRUE
WS-S-00774,CourtLine Active Toboggan XR,Winter Sports,Sledding,CourtLine,272.43,164.17,20.85,75.42,19.29,7.56,OVERSIZED,20,TRUE
WS-S-00775,RidgeRunner Elite Snow Sled X2,Winter Sports,Sledding,RidgeRunner,29.99,17.41,7.69,44.72,19.70,6.37,LARGE,100,TRUE
WS-S-00776,CoreEdge Pro Snow Sled NX,Winter Sports,Sledding,CoreEdge,82.99,51.00,9.80,43.08,20.57,6.26,LARGE,100,TRUE
WS-S-00777,StrikeZone Athletics Competition Snow Tube XR,Winter Sports,Sledding,StrikeZone Athletics,68.99,47.80,7.08,22.11,16.44,7.22,STANDARD,1000,TRUE
WS-S-00778,Redwood Sporting Active Toboggan GT,Winter Sports,Sledding,Redwood Sporting,279.99,175.33,23.91,80.57,21.86,7.04,OVERSIZED,20,TRUE
WS-S-00779,TrailForge Trail Snow Tube NX 7,Winter Sports,Sledding,TrailForge,76.99,47.35,7.09,25.03,18.83,7.97,STANDARD,1000,TRUE
WS-S-00780,FieldCraft Core Snow Tube XR 8,Winter Sports,Sledding,FieldCraft,83.99,58.15,4.64,21.88,18.42,8.54,STANDARD,1000,TRUE
WS-S-00781,IronPeak Fitness Trail Toboggan LT 9,Winter Sports,Sledding,IronPeak Fitness,232.99,129.20,29.91,66.37,18.34,8.67,OVERSIZED,20,TRUE
